source,target,weight
5076,339,0.0769231
5076,12558,0.0769231
5076,9127,0.188034
5076,14696,0.354701
5076,16101,0.590812
5076,4103,0.0769231
5076,3402,0.0769231
5076,13811,0.513889
5076,8520,0.513889
5076,10442,0.166667
5076,11494,0.291667
5076,9117,0.291667
5076,7224,0.0833333
5076,5737,0.305556
5076,393,0.111111
5076,7641,0.111111
5076,117,0.125
5076,11384,0.125
5076,11307,0.111111
9925,339,0.0769231
9925,12558,0.0769231
9925,9127,0.0769231
9925,14696,0.0769231
9925,16101,0.0769231
9925,4103,0.0769231
9925,3402,0.0769231
339,12558,0.0769231
339,9127,0.0769231
339,14696,0.0769231
339,16101,0.0769231
339,4103,0.276923
339,3402,0.0769231
339,5640,0.2
339,2922,0.166667
339,15102,0.566667
339,4120,0.166667
339,6538,0.166667
339,14048,0.166667
339,2484,0.166667
339,10269,1.0
339,5792,0.2
339,4344,0.2
339,4679,0.4
339,11732,0.2
12558,9127,0.21978
12558,14696,0.0769231
12558,16101,0.0769231
12558,4103,0.21978
12558,3402,0.21978
12558,14985,0.142857
12558,847,0.142857
12558,3691,0.142857
9127,14696,0.188034
9127,16101,0.188034
9127,4103,0.701562
9127,3402,0.21978
9127,13725,0.245671
9127,4940,0.481782
9127,14985,0.297619
9127,12602,0.245671
9127,847,0.388528
9127,8659,0.0714286
9127,14611,0.0714286
9127,2805,0.0714286
9127,10235,0.0714286
9127,10622,0.125
9127,13811,0.111111
9127,8520,0.111111
9127,5737,0.111111
9127,393,0.111111
9127,7641,0.111111
9127,2079,0.0833333
9127,2063,0.0833333
9127,5307,0.0833333
9127,16237,0.0833333
9127,3691,0.142857
9127,2236,0.125
9127,13192,0.236111
9127,8935,0.125
9127,2484,0.111111
9127,2303,0.0909091
9127,2199,0.0909091
9127,1482,0.0909091
9127,15968,0.111111
9127,15983,0.111111
14696,16101,0.354701
14696,4103,0.0769231
14696,3402,0.0769231
14696,11698,0.1
14696,15121,0.1
14696,13811,0.277778
14696,8520,0.277778
14696,10442,0.166667
14696,11494,0.166667
14696,9117,0.166667
14696,7224,0.0833333
14696,5737,0.194444
14696,393,0.111111
14696,7641,0.111111
14696,5537,0.433333
14696,15102,0.433333
14696,10593,0.433333
14696,3003,0.333333
14696,3787,0.433333
14696,11076,0.1
14696,15322,0.1
14696,13310,0.1
16101,4103,0.0769231
16101,3402,0.0769231
16101,13811,0.513889
16101,8520,0.513889
16101,10442,0.166667
16101,11494,0.291667
16101,9117,0.291667
16101,7224,0.0833333
16101,5737,0.305556
16101,393,0.111111
16101,7641,0.444444
16101,7518,0.111111
16101,11395,0.444444
16101,13192,0.236111
16101,117,0.125
16101,11384,0.125
16101,1919,0.333333
16101,11307,0.111111
16101,8092,0.125
16101,10570,0.125
16101,50,0.125
16101,9213,0.111111
16101,12384,0.111111
16101,4343,0.111111
4103,3402,0.21978
4103,13725,0.245671
4103,4940,0.481782
4103,14985,0.297619
4103,12602,0.245671
4103,847,0.388528
4103,8659,0.0714286
4103,14611,0.0714286
4103,2805,0.0714286
4103,10235,0.0714286
4103,10622,0.125
4103,2079,0.0833333
4103,2063,0.0833333
4103,5307,0.0833333
4103,16237,0.0833333
4103,3691,0.142857
4103,15102,0.2
4103,2236,0.125
4103,13192,0.236111
4103,8935,0.125
4103,2484,0.111111
4103,2303,0.0909091
4103,2199,0.0909091
4103,1482,0.0909091
4103,15968,0.111111
4103,15983,0.111111
4103,5792,0.2
4103,4344,0.2
4103,4679,0.2
3402,14985,0.142857
3402,847,0.142857
3402,3691,0.142857
9028,12837,1.33333
5149,8808,0.2
5149,4220,0.7
5149,12461,1.0
5149,5894,0.7
5149,6519,2.0
5149,2352,2.0
3813,16178,0.5
10472,9060,0.333333
10472,1133,0.833333
2381,2570,1.0
6470,3172,3.83333
6470,13069,1.5
6470,10037,0.333333
3172,13069,1.5
3172,8011,1.0
3172,5917,0.5
3172,4565,0.5
3172,10037,0.333333
13041,12294,0.666667
13041,10982,0.666667
12294,10982,0.666667
6978,12017,1.0
6978,7508,1.0
6978,8655,1.0
15061,3982,0.5
15061,10484,0.833333
15061,7221,0.833333
15061,3006,0.333333
5283,10857,0.5
5283,5573,0.5
5283,10321,0.2
5283,12108,0.2
5283,5322,0.2
5283,6730,0.2
5283,6287,1.5
5283,6989,0.5
15248,3825,0.7
15248,641,0.2
15248,15243,0.2
15248,3120,0.2
3825,641,0.2
3825,15243,0.2
3825,3120,0.2
947,2534,1.0
12236,10891,2.0
11121,2423,1.33333
11121,15696,0.2
11121,6912,0.2
11121,6966,0.2
11121,1356,0.333333
11121,9910,0.333333
11121,14098,0.333333
11121,11652,0.333333
6722,7998,0.5
13599,7149,0.5
13599,12818,0.75
13599,8481,0.25
13599,13353,0.25
13599,12116,0.25
13599,7152,0.25
7149,12818,0.5
7149,8481,0.25
7149,13353,0.25
12818,8481,0.25
12818,13353,0.25
12818,12116,0.25
12818,7152,0.25
15527,6250,1.66667
15527,7260,0.5
15527,8158,0.5
15527,11851,1.5
15527,12372,0.5
15527,12388,1.0
2815,14900,1.0
1901,10407,4.91667
1901,8637,1.25
1901,5611,0.25
1901,13770,0.25
1901,2465,0.5
1901,2197,0.333333
1901,16159,0.333333
1901,9875,0.5
1901,841,1.33333
10407,8637,1.25
10407,5611,0.25
10407,13770,0.25
10407,2465,0.5
10407,2197,0.333333
10407,16159,0.333333
10407,9875,0.5
10407,841,1.33333
10407,12285,0.125
10407,13194,0.125
10407,9589,0.125
10407,7455,0.125
10407,6871,0.125
10407,6874,0.125
10407,5716,0.125
10407,6550,0.125
15183,5036,0.333333
15183,5569,0.333333
16135,11078,0.277778
16135,13493,0.277778
16135,14252,0.277778
16135,14547,0.111111
16135,1386,0.111111
11078,13493,0.277778
11078,14252,0.277778
11078,14547,0.111111
11078,1386,0.111111
13493,14252,0.277778
13493,14547,0.111111
13493,1386,0.111111
14252,14547,0.111111
14252,1386,0.111111
3122,1100,0.25
3122,12842,0.25
12605,7625,0.666667
7625,5481,0.5
7625,4214,0.125
7625,6857,0.125
7625,8116,0.125
7625,9512,0.125
7625,14824,0.125
7625,4941,0.125
7625,555,0.166667
7625,14446,0.166667
7625,10746,0.166667
7625,10686,0.166667
7625,7803,0.166667
12260,10592,1.0
13116,10956,0.916667
13116,7338,0.162338
13116,10069,0.0714286
13116,16148,0.162338
13116,14833,0.162338
13116,540,0.0714286
13116,14556,0.0714286
13116,360,0.25
13116,12407,0.5
13116,6152,0.404762
13116,6544,0.75
13116,147,0.457576
13116,7193,0.866667
13116,1242,0.271429
13116,14488,0.271429
13116,14502,0.162338
13116,4542,0.166667
13116,9780,0.0909091
13116,3284,0.0909091
13116,12148,0.0909091
13116,12715,0.333333
10956,360,0.25
12942,4832,2.16667
12942,15217,0.333333
12942,5730,1.66667
12942,577,0.333333
12942,1503,1.0
12942,8027,0.333333
12942,3612,0.333333
12942,14978,2.5
8781,14801,0.25
8781,5829,0.25
14801,5829,0.25
12651,4958,0.25
12651,6558,0.25
12651,15481,0.25
4958,6558,0.25
4958,15481,0.25
6558,15481,0.25
9422,5579,0.5
9422,1676,0.5
9422,10061,0.5
4740,6437,0.333333
4411,16191,0.5
4411,10443,0.833333
4411,5580,1.0
4411,10411,1.0
4411,866,0.333333
4411,733,0.333333
16248,5207,3.33333
16248,4871,3.0
16248,14879,1.0
16248,9021,2.0
5207,14879,1.0
5207,9345,1.5
5207,6262,1.5
6985,3922,0.333333
6985,9670,0.25
3922,6838,0.25
3922,3488,0.25
3922,10191,0.25
10510,8744,0.333333
10510,7519,0.333333
10510,261,0.333333
4645,8848,0.5
4645,5929,0.5
12080,8937,1.0
2566,10987,0.5
2566,4386,7.0
2566,4484,0.5
2566,1304,2.0
2566,7118,1.0
15694,4848,3.0
4848,58,2.0
12163,9030,0.142857
12163,432,0.142857
12163,12527,0.142857
12163,5068,0.142857
12163,6599,0.142857
12163,10005,0.142857
15747,3043,0.833333
15747,2556,0.833333
15747,2176,0.333333
16191,10443,0.5
10443,866,0.333333
10443,733,0.333333
16003,8914,0.142857
16003,5852,0.833333
16003,9124,0.142857
16003,1601,0.142857
2848,12729,1.0
2848,15619,0.5
2848,11521,1.5
12729,15619,0.5
12729,11521,0.5
5221,13867,1.83333
5221,126,0.333333
5221,12062,1.5
15641,4388,0.5
15641,8028,0.5
1866,4388,0.5
144,7101,1.33333
144,4559,0.25
15031,10718,1.33496
15031,11291,1.10119
15031,10207,1.1921
15031,7771,0.751623
15031,14894,0.751623
15031,2704,0.608766
15031,16042,0.142857
15031,7805,0.608766
15031,3833,0.25
15031,603,0.125
15031,10697,0.0909091
15031,9537,0.142857
15031,12358,0.142857
15031,3897,0.483766
15031,1997,0.0909091
15031,4528,0.0909091
10718,11291,1.10119
10718,10207,1.1921
10718,8218,0.25
10718,7771,0.851623
10718,14894,0.851623
10718,2704,0.608766
10718,16042,0.142857
10718,7805,0.708766
10718,3833,0.25
10718,603,0.125
10718,10697,0.0909091
10718,367,0.291667
10718,489,0.416667
10718,6465,0.166667
10718,16095,0.166667
10718,4056,0.416667
10718,9537,0.242857
10718,12358,0.242857
10718,3897,0.708766
10718,11080,0.25
10718,16062,0.125
10718,12231,0.25
10718,57,0.1
10718,11844,0.25
10718,10965,0.25
10718,13541,0.125
10718,1997,0.0909091
10718,4528,0.0909091
10718,10608,0.1
10718,3877,0.1
10718,3990,0.1
11291,10207,1.10119
11291,7771,0.517857
11291,14894,0.517857
11291,2704,0.517857
11291,16042,0.142857
11291,7805,0.375
11291,3833,0.25
11291,603,0.125
11291,3897,0.25
10207,7771,0.608766
10207,14894,0.608766
10207,2704,0.608766
10207,16042,0.142857
10207,7805,0.465909
10207,3833,0.25
10207,603,0.125
10207,10697,0.0909091
10207,3897,0.340909
10207,1997,0.0909091
10207,4528,0.0909091
16002,13291,0.333333
7101,3252,1.0
7101,4751,0.25
7101,6964,0.25
7101,2516,0.25
7101,3667,0.25
8849,10550,1.33333
8849,13127,0.333333
8849,15910,0.5
10550,13127,0.333333
10550,14993,1.0
10550,15910,0.5
14516,6705,0.5
14516,6237,0.5
6705,6237,0.5
6237,5046,0.45
6237,16198,0.45
6237,2801,0.45
6237,3182,0.2
6237,578,0.2
6237,1086,1.2
6237,11208,0.2
6237,16245,0.2
6237,12889,0.2
5580,10411,1.33333
5580,4251,0.333333
10411,4251,0.333333
10205,2678,4.0
10505,757,0.5
10505,9187,0.5
10505,4844,1.33333
7820,7935,0.333333
7935,12886,0.5
7935,15241,0.5
7935,4179,0.5
8599,11487,0.25
8599,9443,0.25
11487,9443,0.25
5061,6893,0.25
5061,16243,0.25
5061,9437,0.25
1235,11179,1.30952
1235,3845,0.166667
1235,5906,0.309524
1235,7437,0.309524
1235,1959,0.72619
1235,15976,0.142857
1235,15940,0.142857
1235,13504,0.416667
1235,14120,0.333333
1235,2107,0.166667
1235,11711,0.25
11179,3845,0.166667
11179,5906,0.47619
11179,7437,0.309524
11179,1959,0.72619
11179,6625,0.333333
11179,943,0.333333
11179,6206,0.142857
11179,9151,0.366667
11179,15976,0.142857
11179,15940,0.142857
11179,6557,0.25
11179,4790,0.25
11179,13322,0.25
11179,4145,0.142857
11179,9026,0.142857
11179,13504,0.416667
11179,14120,0.333333
11179,10258,0.166667
11179,15999,0.366667
11179,9503,0.366667
11179,2107,0.166667
11179,9453,0.166667
11179,11711,0.25
11179,15394,0.366667
11179,9731,0.366667
11179,12303,0.166667
11179,9080,0.166667
11179,3088,0.166667
11179,5395,0.166667
3845,5906,0.166667
3845,7437,0.166667
3845,1959,0.166667
5906,7437,0.309524
5906,1959,0.309524
5906,15976,0.142857
5906,15940,0.142857
5906,14428,0.583333
5906,9685,0.583333
5906,10414,0.583333
5906,9565,0.25
5906,9453,0.166667
5906,12303,0.166667
5906,9080,0.166667
5906,3088,0.166667
5906,5395,0.166667
7437,1959,0.409524
7437,13082,0.1
7437,5248,0.1
7437,4275,0.1
7437,7256,0.1
7437,1040,0.1
7437,1881,0.1
7437,321,0.1
7437,15976,0.142857
7437,15940,0.142857
1959,13082,0.1
1959,5248,0.1
1959,4275,0.1
1959,7256,0.1
1959,1040,0.1
1959,1881,0.1
1959,321,0.1
1959,15976,0.142857
1959,15940,0.142857
1959,13504,0.416667
1959,2107,0.166667
14838,6862,1.5
14838,8098,1.0
14905,16237,0.2
14905,1179,0.2
11377,8816,2.0
11377,8311,1.0
8816,561,1.0
8816,896,0.5
8816,10900,0.5
618,10474,1.0
10474,226,0.5
10474,4561,0.5
4998,12023,1.0
4998,10988,0.333333
4998,4188,0.333333
12567,14316,0.125
12567,6273,0.125
12567,11477,0.125
12567,79,0.125
12567,11242,0.125
12567,11721,0.125
3572,524,2.0
3572,10516,1.0
9802,963,6.5
9802,14522,0.333333
9802,10260,0.833333
9802,4789,1.16667
9802,15787,0.666667
9802,14472,0.5
9802,9772,0.5
963,14522,1.33333
963,10260,2.33333
963,4789,1.16667
963,15787,0.666667
963,14562,0.5
963,14472,0.5
963,9772,0.5
1269,7529,0.5
1269,5018,0.5
1269,14432,1.33333
1269,1116,1.33333
1269,10655,1.83333
1269,3638,0.5
7529,5018,0.5
14316,6273,1.58452
14316,11477,1.58452
14316,79,0.325
14316,11242,1.075
14316,11721,2.33452
14316,9350,0.25
14316,6628,0.25
14316,4732,0.25
14316,16160,0.25
14316,10305,0.342857
14316,2741,0.342857
14316,14398,0.142857
14316,2729,0.142857
14316,1770,0.25
14316,10217,0.25
14316,1624,0.25
2162,8202,0.366667
2162,7845,0.366667
2162,13617,0.166667
2162,3556,0.166667
2162,863,0.366667
2162,8218,0.166667
2162,11729,1.0
2162,1253,0.2
2162,8509,0.2
8202,7845,0.366667
8202,13617,0.166667
8202,3556,0.166667
8202,863,0.366667
8202,8218,0.166667
8202,1253,0.2
8202,8509,0.2
7845,13617,0.166667
7845,3556,0.166667
7845,863,0.366667
7845,8218,0.166667
7845,1253,0.2
7845,8509,0.2
13617,3556,0.166667
13617,863,0.166667
13617,8218,0.166667
3556,863,0.166667
3556,8218,0.166667
863,8218,0.166667
863,1253,0.2
863,8509,0.2
8218,11080,0.25
8218,12231,0.25
1316,11316,1.0
14329,9892,2.5
14329,7392,0.5
9204,10875,3.0
10875,3130,1.0
10875,15075,0.5
2723,14322,0.666667
8501,11360,1.33333
8501,4449,0.333333
8501,2044,0.333333
8501,9521,0.333333
8501,5747,0.333333
11360,4449,0.333333
11360,4121,0.833333
11360,6748,0.833333
11360,2442,0.333333
8753,45,1.0
4039,7419,4.78571
4039,9531,1.28571
4039,3045,0.142857
4039,14506,0.333333
4039,15833,0.666667
4039,5817,0.666667
4039,2798,1.11905
4039,567,0.809524
4039,662,0.309524
4039,12968,0.309524
4039,8048,0.142857
4039,3416,0.142857
4039,12011,0.142857
7419,9531,1.28571
7419,3045,0.142857
7419,924,0.25
7419,14506,0.333333
7419,2798,0.452381
7419,567,0.809524
7419,662,0.309524
7419,12968,0.309524
7419,8048,0.142857
7419,3416,0.142857
7419,8407,0.25
7419,12011,0.142857
9531,3045,0.142857
9531,14506,0.333333
9531,2798,0.452381
9531,567,0.309524
9531,662,0.309524
9531,12968,0.309524
9531,8048,0.142857
9531,3416,0.142857
9531,12011,0.142857
14287,2040,0.333333
14287,10641,1.41667
14287,8940,0.416667
14287,5960,0.416667
14287,3475,0.416667
14287,14660,0.166667
14287,7814,0.166667
10987,1692,2.0
10987,12620,1.0
10987,4484,0.5
15332,3493,1.5
5544,1440,4.33333
5544,5056,1.0
5544,11744,2.0
5544,14397,1.0
5544,11559,0.333333
5544,7887,0.333333
5544,9952,0.333333
5544,1222,0.333333
1440,5056,1.0
1440,4225,1.0
1440,7830,0.333333
1440,13901,0.833333
1440,11559,0.333333
1440,7887,0.333333
6634,7253,0.333333
6634,2651,3.66667
5056,3458,1.0
5056,14526,1.0
14175,4222,1.5
14175,12887,0.25
14175,1158,0.25
10192,1480,0.5
10192,15613,1.5
10192,3324,0.333333
10192,10264,0.333333
10192,16117,0.333333
10192,2690,0.333333
10192,9584,0.333333
1480,15613,0.5
15613,3324,0.333333
15613,14476,0.5
15613,10264,0.333333
15613,16117,0.333333
15613,2690,0.333333
15613,9584,0.333333
15613,2363,0.333333
15613,8964,0.333333
15613,15823,0.333333
8462,1981,2.66667
8462,8659,0.166667
8462,14611,0.166667
8462,2518,0.166667
1981,8659,0.166667
1981,14611,0.166667
1981,5112,0.166667
1981,2518,0.166667
1981,5307,0.166667
1981,16237,0.166667
1981,14117,0.166667
1981,11868,0.166667
1981,10476,1.03333
1981,43,0.333333
15652,6281,6.41667
15652,2774,0.5
15652,10484,0.5
15652,15949,1.91667
15652,8359,1.91667
15652,13898,0.25
15652,14661,0.5
15652,6642,0.5
6281,15949,1.91667
6281,8359,1.91667
6281,13898,0.25
6281,14661,0.5
1798,8113,2.0
10471,6218,0.75
10471,2431,0.75
10471,7842,0.25
10471,15784,0.25
6218,2431,0.75
6218,7842,0.25
6218,15784,0.25
2431,7842,0.25
2431,15784,0.25
3851,2604,1.0
9495,14960,0.2
9495,13473,0.333333
9495,10042,0.666667
9495,5712,0.333333
11238,2471,1.0
11238,10502,0.5
3534,11686,0.5
3534,15296,0.5
11686,15296,0.5
11686,2985,1.0
13729,2412,0.333333
13729,11595,0.333333
2412,11595,0.333333
7460,9325,1.0
8755,7587,1.5
8755,2293,0.5
8755,12352,0.25
8755,8627,0.25
8755,7706,1.25
8755,206,0.5
10931,4405,6.0
1108,2965,1.33333
1108,12841,0.833333
1108,13345,0.5
1108,13977,0.333333
1108,5676,0.333333
1108,14442,0.333333
1108,7115,0.5
2977,11520,1.0
2977,14128,1.0
2977,13558,1.0
3267,2081,0.5
3267,2099,0.5
2081,2099,0.5
2081,9978,0.833333
2081,5454,0.833333
2081,14859,0.333333
3324,14342,2.0
3324,7146,2.0
3324,9584,0.333333
9433,12980,0.25
9433,999,0.25
9433,8408,0.5
9433,8921,0.5
12980,999,0.25
999,3833,0.125
999,3820,0.125
999,10376,0.125
999,7669,0.125
999,5499,0.125
999,11655,0.2
999,4735,0.333333
999,10215,0.333333
999,15956,0.2
999,7643,0.2
999,14537,0.333333
999,15789,0.333333
12943,1792,0.916667
12943,10113,0.25
1792,10113,0.25
3923,14246,0.333333
15009,103,0.333333
15009,15415,0.333333
103,15415,0.333333
13281,8604,1.0
13281,4438,0.125
13281,32,1.0
13281,13724,0.125
13281,15894,0.125
13281,7339,0.125
6944,3050,0.833333
6944,12789,1.16667
6944,4505,0.833333
3050,12789,0.833333
12789,9255,0.25
12789,8699,0.25
12789,4505,0.333333
15468,8659,0.111111
15468,14611,0.111111
15468,15388,0.166667
15468,5434,0.233333
15468,2289,0.0666667
15468,9964,0.0666667
15468,1755,0.0666667
15468,8141,0.0666667
15468,12836,0.0666667
15468,14885,0.0666667
15468,15701,0.0666667
15468,7761,0.0666667
15468,173,0.0666667
15468,13950,0.0666667
15468,8047,0.166667
15468,659,0.166667
15468,6745,0.166667
15468,4322,1.11111
15468,7550,0.5
15468,5173,0.111111
15468,12202,0.111111
15468,14338,0.111111
6625,943,0.333333
6625,11475,0.666667
6625,3325,0.666667
15267,5563,0.5
15267,14140,0.5
5563,14140,0.5
14140,5225,1.0
14847,12931,0.166667
14847,5170,0.416667
14847,587,0.25
14847,3616,0.25
14847,12755,0.25
14847,15720,0.583333
14847,3832,0.25
12931,5170,0.166667
5170,6220,0.25
5170,12755,0.25
6431,4761,0.25
6431,2644,0.25
6431,12854,0.25
4761,2644,0.25
4761,12854,0.25
2644,12854,0.25
2644,14509,0.2
2644,5862,0.2
2644,13864,0.2
2644,10954,0.2
6138,12405,0.333333
14281,4696,1.0
6206,16244,0.142857
6206,4438,0.142857
6206,4145,0.142857
6206,9026,0.142857
16244,4438,0.392857
16244,1826,0.5
16244,476,2.5
16244,15219,0.25
4438,13417,0.4
4438,15219,0.25
4438,9601,0.333333
4438,13724,0.125
4438,15894,0.125
4438,7339,0.125
4459,15054,1.0
4459,12016,1.0
1872,192,1.0
6758,5481,0.25
6758,4656,0.25
6758,12008,0.25
14504,13165,2.0
14504,1638,0.5
14504,12330,0.5
3252,13023,0.333333
13939,7526,0.25
13939,5679,0.25
711,3136,1.0
711,2251,0.5
10029,11408,0.5
6300,11660,0.5
6300,2724,0.5
13326,4452,0.916667
13326,13610,0.916667
13326,9701,0.25
13326,1912,0.25
13725,4940,0.245671
13725,14985,0.154762
13725,12602,0.245671
13725,847,0.245671
13725,8659,0.0714286
13725,14611,0.0714286
13725,2805,0.0714286
13725,10235,0.0714286
13725,2079,0.0833333
13725,2063,0.0833333
13725,5307,0.0833333
13725,16237,0.0833333
13725,2303,0.0909091
13725,2199,0.0909091
13725,1482,0.0909091
4940,14985,0.154762
4940,12602,0.245671
4940,847,0.245671
4940,8659,0.0714286
4940,14611,0.0714286
4940,2805,0.0714286
4940,10235,0.0714286
4940,10622,0.125
4940,2079,0.0833333
4940,2063,0.0833333
4940,5307,0.0833333
4940,16237,0.0833333
4940,2236,0.125
4940,13192,0.236111
4940,8935,0.125
4940,2484,0.111111
4940,2303,0.0909091
4940,2199,0.0909091
4940,1482,0.0909091
4940,15968,0.111111
4940,15983,0.111111
14985,12602,0.154762
14985,847,0.297619
14985,8659,0.0714286
14985,14611,0.0714286
14985,2805,0.0714286
14985,10235,0.0714286
14985,2079,0.0833333
14985,2063,0.0833333
14985,5307,0.0833333
14985,16237,0.0833333
14985,3691,0.142857
12602,847,0.245671
12602,8659,0.0714286
12602,14611,0.0714286
12602,2805,0.0714286
12602,10235,0.0714286
12602,2079,0.0833333
12602,2063,0.0833333
12602,5307,0.0833333
12602,16237,0.0833333
12602,2303,0.0909091
12602,2199,0.0909091
12602,1482,0.0909091
847,8659,0.0714286
847,14611,0.0714286
847,2805,0.0714286
847,10235,0.0714286
847,2079,0.0833333
847,2063,0.0833333
847,5307,0.0833333
847,16237,0.0833333
847,3691,0.142857
847,2303,0.0909091
847,2199,0.0909091
847,1482,0.0909091
8659,14611,1.09643
8659,2805,0.0714286
8659,10235,0.0714286
8659,5150,0.2
8659,983,0.2
8659,15045,0.2
8659,2518,0.277778
8659,1729,0.111111
8659,7170,0.111111
8659,15725,0.111111
8659,12189,0.111111
8659,12934,0.111111
8659,6374,0.111111
8659,7324,0.111111
8659,13298,0.111111
8659,15967,0.236111
8659,155,0.111111
8659,4782,0.111111
8659,7855,0.125
8659,12501,0.125
8659,5265,0.125
8659,4322,0.111111
8659,15699,0.2
8659,5173,0.111111
8659,12202,0.111111
8659,14338,0.111111
14611,2805,0.0714286
14611,10235,0.0714286
14611,10169,0.111111
14611,5150,0.2
14611,3249,0.1
14611,11738,0.1
14611,9013,0.1
14611,10415,0.1
14611,894,0.1
14611,11556,0.1
14611,3538,0.111111
14611,983,0.2
14611,3828,0.313034
14611,15045,0.2
14611,2518,0.277778
14611,1729,0.111111
14611,7170,0.111111
14611,15725,0.111111
14611,12189,0.111111
14611,12934,0.111111
14611,6374,0.111111
14611,7324,0.111111
14611,13298,0.111111
14611,15967,0.236111
14611,155,0.111111
14611,4782,0.111111
14611,12541,0.1
14611,10763,0.0769231
14611,3456,0.0769231
14611,9512,0.25
14611,7855,0.125
14611,12501,0.125
14611,5265,0.125
14611,1637,0.424145
14611,14117,0.424145
14611,11868,0.424145
14611,3089,0.111111
14611,13024,0.236111
14611,4322,0.111111
14611,15699,0.2
14611,11591,0.111111
14611,11918,0.125
14611,15122,0.25
14611,14078,0.111111
14611,4969,0.25
14611,14466,0.1
14611,14937,0.1
14611,7231,0.1
14611,10421,0.1
14611,683,0.1
14611,7298,0.1
14611,13987,0.1
14611,6669,0.1
14611,10383,0.0769231
14611,5228,0.0769231
14611,8468,0.0769231
14611,13424,0.0769231
14611,9312,0.0769231
14611,11604,0.2
14611,3131,0.2
14611,10681,0.2
14611,3335,0.2
14611,5173,0.111111
14611,12202,0.111111
14611,14338,0.111111
2805,10235,0.0714286
2776,1801,0.833333
2776,2850,0.333333
2776,7154,0.583333
2776,6318,0.25
2776,1477,0.5
1801,2850,0.333333
1801,7072,0.5
1801,1477,0.5
15838,15398,0.333333
14141,12154,3.0
12154,15870,0.916667
12154,2216,0.333333
12154,15840,1.41667
12154,1867,1.08333
12154,10349,0.333333
12058,1212,0.833333
12058,5431,0.833333
12058,12584,0.333333
1212,5431,1.83333
1212,12584,0.333333
1212,189,0.166667
1212,15519,1.5
1212,12532,0.166667
1212,15691,0.166667
1212,1764,0.166667
1212,1005,0.5
5431,12584,0.333333
5431,15519,0.5
5431,1005,0.5
7080,7570,0.333333
13854,217,2.5
13854,11509,0.5
8349,10467,0.5
12418,5640,1.73968
12418,8360,0.111111
12418,5532,0.111111
12418,11698,0.111111
12418,15121,0.111111
12418,6582,0.111111
12418,1065,0.452381
12418,4768,0.961905
12418,10625,0.452381
12418,12673,0.619048
12418,2466,0.166667
12418,14636,0.285714
12418,5537,0.111111
12418,3511,0.253968
12418,15102,0.111111
12418,11382,0.166667
12418,2830,0.25
12418,9369,0.2
12418,13073,0.2
12418,57,0.2
12418,3003,0.142857
12418,5358,0.166667
12418,4855,0.142857
12418,10742,0.309524
5640,8360,0.111111
5640,5532,0.111111
5640,11698,0.111111
5640,15121,0.111111
5640,6582,0.111111
5640,1065,0.452381
5640,4768,1.12857
5640,10625,0.452381
5640,12673,0.619048
5640,7048,0.166667
5640,2466,0.166667
5640,14636,0.285714
5640,5537,0.111111
5640,3511,0.253968
5640,15102,0.311111
5640,11382,0.166667
5640,2830,0.25
5640,1777,0.5
5640,9909,0.5
5640,14840,0.333333
5640,9369,0.366667
5640,13073,0.2
5640,57,0.2
5640,3003,0.142857
5640,6667,0.166667
5640,7204,0.166667
5640,10783,0.166667
5640,5358,0.166667
5640,4855,0.142857
5640,10742,0.309524
5640,4679,0.2
5640,11732,0.2
11445,221,0.833333
11445,10886,0.25
11445,3144,0.25
11445,9240,0.25
11445,2547,0.25
11445,2350,0.25
11445,2888,0.25
11445,6729,0.25
11445,110,0.25
221,12295,0.25
221,2547,0.25
221,2350,0.25
221,2888,0.25
221,6729,0.25
221,11726,0.25
221,8917,0.25
221,5855,0.25
99,4869,0.25
99,2405,0.25
99,11578,0.25
12570,971,0.166667
12570,3393,0.166667
12570,8715,0.166667
12570,13164,0.166667
12570,9155,0.166667
12300,7741,11.5
12300,8379,15.0
12300,9765,0.5
12300,5294,1.0
12300,7674,1.5
12300,14259,1.0
8033,4403,0.333333
1511,12590,0.5
1511,13263,0.833333
1511,3234,1.0
1511,9353,0.333333
1511,14136,0.333333
1511,2030,0.5
1511,5406,0.5
375,13179,1.03333
375,6704,1.03333
375,7819,0.533333
375,13176,0.2
375,12014,1.0
375,10438,0.2
8526,2313,0.333333
8526,9953,0.333333
2313,9953,0.333333
9953,12354,0.333333
9953,14481,0.333333
8374,4378,0.25
12169,15065,0.333333
12169,11847,0.333333
15065,11847,0.333333
15065,7260,1.83333
15065,8158,1.33333
15065,12413,0.333333
15065,10398,0.333333
15065,6160,0.333333
15065,2085,0.5
4660,14241,0.5
4660,14914,0.5
14241,14914,0.5
14241,12354,1.0
10692,5911,1.0
5889,8043,1.0
3988,4516,0.25
3988,8061,0.25
3988,13907,0.25
4516,8061,0.25
4516,13907,0.25
4516,1990,1.5
4516,16092,0.5
8061,13907,0.25
8061,3660,0.25
13907,8807,0.75
13907,4011,0.25
13907,11149,0.25
14116,3346,0.416667
14116,9090,0.166667
6464,1967,1.0
6464,12128,1.0
6464,12717,0.333333
6464,3777,0.5
6464,2426,0.333333
6464,4191,0.333333
4810,2720,0.833333
4810,483,4.33333
4810,824,1.83333
2720,483,0.833333
2720,824,0.333333
483,824,2.83333
10430,14495,3.0
14495,15744,1.0
14495,3690,1.5
14495,12042,1.0
14495,15412,0.5
13200,7341,1.0
15811,12738,0.2
