0,1,2
585,815,1
809,815,1
11,816,3
40,816,2
41,816,2
102,816,2
103,816,5
117,816,2
175,816,7
193,816,12
248,816,2
324,816,2
345,816,4
356,816,1
491,816,4
508,816,2
678,816,3
769,816,1
31,817,4
356,817,4
371,817,2
619,817,3
102,818,1
620,818,3
767,818,4
474,820,7
482,820,48
582,820,5
605,820,1
751,820,1
804,820,3
808,820,2
66,821,2
399,821,2
651,821,10
678,821,1
699,821,4
726,821,7
750,821,6
818,821,7
2,822,2
49,822,1
79,822,2
102,822,1
175,822,1
192,822,7
193,822,2
198,822,3
208,822,8
241,822,15
276,822,12
282,822,1
295,822,11
307,822,6
308,822,2
324,822,2
333,822,1
371,822,6
399,822,5
430,822,2
481,822,5
494,822,2
497,822,52
545,822,8
547,822,2
566,822,5
599,822,2
614,822,20
686,822,2
808,822,1
813,822,15
2,823,2
375,823,3
620,823,2
682,823,4
730,823,6
791,823,3
815,823,1
11,824,1
31,824,2
66,824,1
399,824,1
704,824,1
818,824,1
31,825,2
371,825,2
813,825,1
60,826,1
35,827,1
95,827,2
11,829,2
144,829,2
203,829,6
255,829,1
259,829,3
276,829,15
293,829,2
296,829,10
338,829,2
363,829,2
388,829,46
453,829,35
467,829,4
501,829,1
548,829,6
604,829,37
620,829,7
808,829,11
251,830,1
340,830,2
371,830,11
399,830,1
447,830,19
494,830,6
497,830,12
539,830,2
545,830,1
651,830,7
67,831,1
513,831,1
585,831,1
686,831,1
796,831,1
678,832,1
7,833,13
8,833,7
11,833,2
35,833,5
43,833,2
52,833,10
71,833,21
141,833,1
219,833,1
296,833,2
312,833,3
313,833,7
322,833,12
342,833,1
392,833,12
397,833,1
473,833,35
512,833,3
591,833,1
597,833,5
616,833,2
620,833,4
625,833,28
707,833,12
711,833,6
752,833,14
757,833,12
770,833,2
8,834,3
82,834,1
288,834,41
295,834,3
302,834,3
371,834,6
387,834,4
399,834,2
447,834,5
491,834,20
513,834,3
545,834,1
589,834,14
703,834,1
724,834,23
732,834,1
751,834,1
193,835,2
608,835,4
686,835,1
345,836,1
256,837,1
480,837,5
546,837,2
643,837,2
213,838,1
223,838,1
703,838,1
734,838,1
2,839,1
40,839,1
41,839,2
73,839,9
82,839,1
102,839,8
141,839,7
171,839,4
175,839,15
180,839,1
198,839,4
253,839,2
282,839,1
314,839,2
316,839,7
333,839,3
336,839,5
341,839,1
345,839,2
355,839,1
356,839,1
399,839,1
430,839,1
447,839,7
497,839,1
508,839,2
513,839,2
535,839,1
538,839,3
554,839,3
559,839,1
572,839,10
589,839,4
593,839,1
608,839,5
614,839,3
700,839,2
705,839,5
713,839,3
723,839,2
724,839,6
732,839,3
776,839,3
778,839,1
829,839,3
837,839,1
89,840,2
102,840,16
399,840,2
414,840,3
474,840,6
678,840,6
703,840,2
769,840,3
791,840,5
193,841,1
712,841,9
33,842,7
61,842,11
66,842,1
102,842,1
192,842,3
262,842,1
282,842,5
284,842,6
305,842,2
341,842,7
355,842,2
356,842,1
371,842,6
713,842,3
776,842,3
782,842,2
8,843,1
371,843,1
399,843,1
131,845,3
522,845,1
7,846,1
8,846,1
62,846,2
117,846,1
127,846,8
139,846,1
151,846,6
192,846,1
193,846,2
357,846,7
470,846,2
473,846,2
599,846,4
637,846,1
712,846,1
808,846,12
817,846,9
842,846,6
198,847,1
703,847,1
840,847,2
161,850,6
311,850,3
600,850,2
678,850,14
37,851,1
41,851,4
104,851,1
248,851,3
275,851,11
399,851,5
441,851,2
633,851,1
850,851,4
249,852,1
282,852,3
430,852,1
513,852,5
545,852,3
52,854,1
49,855,1
121,855,1
376,855,1
554,855,2
71,856,7
198,857,3
700,857,5
8,858,1
31,858,3
33,858,1
49,858,1
94,858,4
188,858,3
213,858,3
307,858,1
317,858,1
324,858,6
356,858,5
371,858,2
399,858,8
412,858,1
430,858,5
546,858,3
589,858,1
625,858,2
675,858,1
678,858,2
680,858,2
686,858,1
703,858,1
724,858,3
732,858,2
73,859,1
71,860,2
248,860,2
751,860,2
834,860,1
18,861,1
66,861,1
94,861,1
188,861,1
213,861,1
223,861,1
399,861,1
40,862,1
307,862,1
340,862,1
792,862,3
102,863,1
175,863,5
360,863,3
371,863,4
494,863,2
497,863,4
62,864,5
248,864,1
322,864,3
513,864,1
524,864,3
678,864,1
707,864,2
202,865,5
399,865,2
422,865,1
11,867,27
94,867,16
102,867,1
213,867,1
248,867,2
399,867,1
846,867,1
497,868,5
822,868,2
392,869,1
474,869,2
522,869,3
597,869,3
637,869,5
696,869,3
839,869,2
67,870,4
96,870,2
104,870,1
175,870,1
259,870,3
276,870,12
363,870,1
374,870,2
390,870,1
391,870,11
408,870,1
428,870,1
436,870,2
444,870,1
451,870,1
462,870,5
465,870,1
501,870,4
512,870,1
591,870,2
594,870,3
639,870,1
720,870,2
764,870,12
782,870,11
813,870,1
830,870,3
842,870,9
349,871,3
508,871,1
143,872,8
223,872,2
342,872,1
685,872,3
710,872,6
769,872,1
18,873,1
73,873,2
190,873,3
253,873,7
497,873,2
619,873,7
767,873,1
833,873,1
873,874,1
211,875,1
686,875,1
829,876,1
127,877,2
481,877,2
501,877,1
536,877,3
545,877,1
597,877,11
638,877,3
712,877,8
782,877,1
797,877,1
847,877,1
244,880,2
401,880,2
637,880,4
852,880,3
225,881,1
387,881,2
399,881,1
531,881,3
535,881,2
593,881,2
776,881,1
71,882,3
764,882,1
881,882,1
104,883,1
276,883,1
296,883,6
374,883,3
535,883,125
637,883,1
657,883,7
712,883,18
808,883,12
575,884,2
639,884,1
797,884,1
842,884,2
18,885,1
102,885,1
248,885,2
399,885,1
554,885,1
767,885,3
399,886,1
399,887,1
399,888,1
399,889,1
399,891,1
2,892,1
67,892,3
102,892,2
399,892,1
508,892,5
589,892,2
732,892,2
399,894,3
399,896,1
399,897,1
8,898,3
100,898,1
104,898,2
270,898,2
522,898,1
585,898,1
643,898,4
399,899,1
18,900,1
40,900,9
66,900,9
83,900,1
481,900,5
703,900,2
399,901,1
275,902,1
356,902,1
678,902,5
732,902,1
753,902,3
769,902,1
791,902,3
399,903,1
399,904,1
852,905,1
150,906,1
399,906,1
66,907,1
102,907,3
399,907,2
776,907,1
249,908,1
399,909,1
399,910,1
313,911,1
374,911,17
696,911,8
712,911,6
808,911,2
892,911,3
898,911,1
40,912,11
50,912,19
87,912,1
98,912,1
190,912,11
192,912,1
193,912,7
241,912,6
338,912,2
360,912,1
461,912,10
483,912,4
547,912,3
637,912,3
718,912,5
796,912,2
813,912,8
825,912,1
829,912,6
846,912,2
883,912,13
467,913,1
68,914,1
104,914,1
392,914,2
535,914,7
625,914,2
638,914,1
653,914,5
696,914,1
700,914,10
814,914,2
816,914,8
822,914,11
861,914,1
182,915,2
66,916,2
707,917,1
40,918,5
49,918,5
50,918,2
59,918,1
94,918,1
102,918,7
248,918,2
302,918,6
331,918,2
602,918,1
643,918,3
678,918,3
712,918,2
869,918,2
873,918,5
102,919,7
522,919,1
881,920,3
41,921,1
881,921,1
62,922,1
526,922,4
543,922,4
720,922,3
18,923,3
67,923,3
94,923,1
184,923,1
275,923,2
685,923,4
703,923,1
718,923,1
767,923,12
829,923,4
813,924,2
825,924,5
11,925,9
318,925,1
556,925,16
104,926,1
127,926,1
599,926,2
696,926,1
8,927,5
40,927,13
41,927,4
66,927,6
79,927,2
93,927,2
102,927,4
175,927,22
190,927,6
193,927,6
248,927,1
282,927,2
371,927,13
417,927,1
481,927,3
541,927,1
651,927,3
713,927,11
731,927,3
732,927,2
740,927,3
769,927,3
793,927,3
813,927,2
883,927,21
914,927,7
307,928,1
102,929,1
307,929,1
102,930,1
307,930,1
718,930,2
102,931,1
371,931,1
2,932,1
144,932,3
494,932,5
764,932,5
782,932,21
839,932,1
902,932,3
436,933,2
459,933,14
526,933,1
251,934,4
686,935,2
308,936,1
8,937,2
11,937,5
31,937,11
40,937,5
66,937,21
94,937,3
104,937,4
200,937,8
324,937,4
326,937,1
422,937,4
732,937,2
769,937,2
58,938,1
379,938,1
456,938,1
637,938,6
706,938,1
764,938,1
782,938,2
812,938,2
814,938,2
830,938,3
854,938,1
35,939,7
51,939,2
60,939,2
150,939,3
273,939,1
453,939,5
597,939,1
637,939,5
707,939,6
797,939,1
324,940,1
376,940,1
815,940,3
925,940,2
41,941,3
71,941,3
348,941,1
392,941,2
501,941,1
536,941,1
604,941,1
645,941,2
649,941,1
653,941,1
870,941,4
918,941,3
40,942,3
117,942,2
162,942,1
637,942,1
643,942,2
703,942,2
759,942,1
927,942,1
69,943,2
127,943,1
193,943,2
392,943,1
568,943,3
696,943,1
814,943,1
839,943,1
102,947,1
26,948,2
61,948,2
62,948,7
193,948,4
198,948,4
203,948,5
568,948,2
707,948,2
912,948,4
259,949,5
276,949,10
296,949,15
308,949,1
322,949,29
352,949,25
376,949,2
391,949,2
428,949,15
453,949,15
494,949,20
512,949,2
516,949,3
587,949,1
712,949,8
822,949,35
839,949,5
892,949,2
912,949,13
473,950,2
67,951,1
87,951,1
190,951,1
198,951,1
305,951,3
324,951,1
371,951,1
438,951,4
538,951,2
585,951,3
724,951,4
839,952,1
249,953,4
651,953,15
678,953,4
952,953,2
315,954,1
560,955,1
18,956,1
31,956,1
102,956,1
249,957,1
620,957,7
703,957,33
731,957,2
796,957,1
198,958,1
698,958,4
822,958,1
957,958,10
769,959,1
615,961,3
678,961,3
62,962,8
392,962,2
641,962,1
653,962,2
678,962,1
769,962,1
41,963,11
104,963,7
159,963,3
248,963,3
305,963,1
356,963,1
519,963,1
554,963,2
589,963,3
732,963,2
846,963,2
927,963,2
93,964,2
927,964,7
51,965,6
71,965,4
142,965,1
322,965,24
336,965,2
367,965,3
417,965,1
575,965,1
616,965,10
696,965,21
89,966,3
180,966,1
192,966,6
248,966,1
278,966,4
302,966,7
307,966,4
356,966,1
491,966,1
568,966,1
732,966,1
962,966,3
77,967,1
11,968,6
67,968,3
102,968,6
171,968,4
175,968,6
180,968,7
233,968,3
248,968,3
282,968,1
341,968,6
371,968,12
430,968,6
554,968,1
556,968,23
585,968,1
718,968,1
738,968,4
748,968,1
770,968,3
842,968,1
948,968,3
960,968,2
2,969,1
26,969,1
501,969,3
616,969,10
709,969,3
773,969,1
198,970,14
341,970,5
608,970,3
703,970,2
870,970,1
970,971,2
102,972,13
253,972,7
399,972,6
447,972,6
11,973,1
102,973,1
248,973,1
295,973,1
356,973,1
399,973,1
777,973,3
796,973,1
970,973,10
40,974,4
175,974,11
371,974,2
551,974,1
589,974,3
759,974,3
769,974,1
938,974,5
852,975,1
8,976,1
643,976,1
938,976,2
40,977,2
66,977,1
102,977,1
175,977,3
198,977,3
585,977,4
703,977,3
870,977,1
973,977,2
977,978,4
127,979,7
193,979,2
276,979,1
543,979,1
638,979,8
709,979,1
150,981,1
31,982,1
94,982,5
102,982,6
248,982,1
430,982,4
11,983,1
317,983,2
637,983,2
752,983,8
35,984,1
497,984,2
538,984,2
975,984,1
982,984,14
7,985,2
11,985,2
47,985,8
49,985,1
102,985,2
123,985,1
162,985,4
193,985,1
253,985,11
262,985,1
295,985,1
345,985,1
356,985,13
551,985,3
618,985,3
643,985,1
648,985,1
678,985,4
680,985,1
703,985,1
718,985,2
724,985,8
751,985,2
780,985,1
792,985,1
834,985,3
914,985,1
938,985,1
983,985,1
680,986,1
732,986,1
102,987,6
356,987,1
371,987,7
680,987,4
770,987,6
776,987,1
780,987,1
870,987,2
262,988,1
62,989,12
104,989,1
130,989,1
276,989,9
418,989,3
512,989,11
539,989,2
657,989,4
697,989,2
863,989,3
968,989,4
11,990,2
18,990,5
31,990,4
100,990,1
143,990,2
208,990,2
285,990,4
322,990,4
637,990,2
985,990,29
104,991,1
262,991,1
313,991,1
356,991,1
372,991,6
376,991,1
424,991,1
453,991,6
461,991,1
469,991,1
550,991,1
554,991,3
680,991,1
725,991,1
761,991,2
770,991,1
776,991,1
104,992,1
151,992,21
276,992,10
314,992,9
512,992,1
535,992,7
626,992,1
638,992,5
814,992,2
863,992,7
892,992,3
8,993,1
144,993,3
314,993,6
595,993,9
631,993,1
798,993,5
892,993,2
992,993,6
26,994,3
41,994,4
104,994,4
317,994,9
345,994,2
643,994,2
62,995,5
143,995,3
276,995,1
322,995,2
637,995,4
814,995,4
8,996,1
11,996,12
18,996,2
141,996,13
248,996,1
414,996,32
700,996,6
11,997,1
193,997,1
391,997,3
598,997,5
782,997,7
822,997,2
203,998,1
322,998,10
712,998,4
880,998,3
927,998,4
968,998,1
64,999,1
66,999,1
83,999,2
108,999,3
117,999,1
134,999,1
153,999,1
251,999,2
295,999,2
301,999,2
338,999,2
365,999,1
409,999,1
418,999,1
419,999,2
479,999,1
685,999,3
700,999,4
711,999,2
782,999,1
824,999,1
861,999,1
991,999,1
175,1000,5
296,1000,5
637,1000,1
31,1001,5
100,1001,4
272,1001,4
333,1001,1
59,1003,2
68,1003,1
143,1003,4
193,1003,13
211,1003,7
276,1003,14
307,1003,3
393,1003,3
408,1003,1
436,1003,2
595,1003,6
597,1003,1
638,1003,3
686,1003,8
782,1003,16
830,1003,13
907,1003,3
990,1003,3
31,1004,2
41,1004,2
371,1004,3
481,1004,3
877,1004,2
89,1005,2
127,1005,7
248,1005,1
322,1005,4
597,1005,2
696,1005,1
700,1005,1
918,1005,1
322,1006,1
1003,1007,3
176,1008,4
462,1008,3
536,1008,2
927,1008,1
316,1010,1
1003,1011,1
232,1012,2
298,1012,1
397,1012,29
672,1012,2
772,1012,1
0,1013,5
25,1013,3
29,1013,5
131,1013,5
276,1013,3
307,1013,1
311,1013,3
371,1013,1
473,1013,1
591,1013,2
637,1013,1
850,1013,5
18,1014,1
31,1014,1
47,1014,1
102,1014,1
341,1014,1
356,1014,1
651,1014,1
18,1015,1
651,1015,1
143,1016,3
519,1016,1
40,1017,6
41,1017,2
143,1017,1
219,1017,10
280,1017,1
287,1017,2
371,1017,3
412,1017,1
546,1017,5
696,1017,3
707,1017,1
710,1017,2
724,1017,1
754,1017,2
771,1017,1
780,1017,2
438,1018,9
554,1018,3
675,1018,2
5,1019,1
31,1020,2
102,1020,1
104,1020,4
175,1020,7
190,1020,5
248,1020,8
321,1020,6
367,1020,1
538,1020,1
546,1020,2
645,1020,2
769,1020,5
776,1020,1
877,1020,2
938,1020,3
969,1020,1
980,1020,3
143,1021,2
522,1021,1
814,1021,2
143,1022,1
276,1022,18
459,1022,3
604,1022,6
696,1022,8
733,1022,3
417,1023,1
641,1023,1
833,1023,1
782,1024,4
794,1024,2
18,1025,1
171,1025,2
175,1025,5
183,1025,6
249,1025,1
251,1025,6
307,1025,1
360,1025,1
422,1025,2
486,1025,2
614,1025,21
870,1025,2
999,1025,1
104,1026,5
259,1027,2
585,1028,4
777,1028,2
870,1028,1
938,1028,1
961,1028,1
1020,1028,1
619,1029,2
26,1030,1
41,1030,6
574,1030,2
645,1030,1
649,1030,1
650,1030,2
706,1030,3
597,1031,2
686,1031,1
712,1031,2
751,1031,2
782,1031,84
822,1031,45
839,1031,11
1003,1031,8
1007,1031,1
193,1032,2
324,1032,7
478,1032,4
547,1032,1
575,1032,15
589,1032,2
700,1032,1
752,1032,2
764,1032,9
767,1032,2
822,1032,5
846,1032,1
66,1033,2
68,1033,1
104,1033,1
310,1033,1
378,1033,2
461,1033,23
637,1033,1
696,1033,11
700,1033,11
710,1033,24
787,1033,1
852,1033,4
937,1033,2
999,1033,1
937,1034,1
31,1035,2
57,1035,1
298,1035,1
322,1035,10
453,1035,6
474,1035,3
556,1035,4
625,1035,1
712,1035,11
718,1035,5
791,1035,31
985,1035,1
142,1036,8
232,1036,4
273,1036,1
378,1036,1
446,1036,4
459,1036,1
594,1036,6
681,1036,1
706,1036,1
711,1036,2
131,1037,1
401,1037,1
501,1037,1
593,1037,2
780,1037,3
31,1038,1
40,1038,1
71,1038,47
130,1038,2
131,1038,2
193,1038,1
233,1038,1
253,1038,20
277,1038,3
341,1038,22
422,1038,1
508,1038,2
585,1038,1
942,1038,1
1033,1038,2
1035,1038,1
40,1039,8
341,1039,2
938,1039,2
40,1040,22
356,1040,3
441,1040,2
999,1040,2
2,1041,1
31,1041,15
33,1041,3
51,1041,4
52,1041,1
66,1041,6
142,1041,2
144,1041,9
219,1041,2
317,1041,4
322,1041,10
336,1041,5
388,1041,3
448,1041,1
526,1041,5
614,1041,17
637,1041,6
680,1041,5
696,1041,1
711,1041,20
712,1041,5
757,1041,1
780,1041,6
801,1041,3
996,1041,2
1038,1041,3
40,1042,6
41,1042,1
235,1042,2
494,1042,13
712,1042,9
839,1042,2
752,1043,5
757,1043,3
71,1044,3
268,1044,5
637,1044,3
1025,1044,3
18,1045,1
322,1046,2
376,1046,1
544,1046,2
554,1046,2
41,1048,2
324,1048,7
494,1048,5
501,1048,6
522,1048,2
637,1048,6
712,1048,2
830,1048,3
8,1049,2
31,1049,1
104,1049,1
126,1049,1
198,1049,3
341,1049,1
371,1049,3
494,1049,5
497,1049,2
508,1049,1
703,1049,1
830,1049,2
870,1049,1
877,1049,1
883,1049,1
938,1049,4
1025,1049,1
1048,1049,1
104,1050,1
193,1050,1
198,1050,1
700,1050,3
842,1050,1
71,1051,3
419,1051,1
625,1051,4
634,1051,1
696,1051,4
700,1051,1
710,1051,1
712,1051,2
1001,1051,2
249,1052,1
545,1052,1
211,1053,3
276,1053,4
391,1053,2
638,1053,2
993,1053,1
104,1054,1
40,1055,1
175,1055,2
193,1055,1
340,1055,3
360,1055,4
608,1055,2
686,1055,25
732,1055,1
993,1055,1
1003,1055,10
1031,1055,7
830,1056,1
344,1057,2
707,1057,1
35,1058,2
324,1058,2
388,1058,5
541,1058,2
547,1058,2
637,1058,1
82,1059,1
102,1059,7
190,1059,11
198,1059,12
376,1059,3
421,1059,7
554,1059,2
566,1059,2
589,1059,2
703,1059,1
870,1059,2
345,1061,1
352,1061,2
356,1061,2
614,1062,1
620,1062,1
167,1063,1
446,1063,2
474,1063,1
782,1063,3
516,1064,2
537,1064,2
569,1064,4
338,1065,1
474,1065,3
494,1065,3
637,1065,3
712,1065,1
814,1065,3
839,1065,5
703,1066,1
31,1067,4
71,1067,15
104,1067,1
188,1067,1
213,1067,1
307,1067,2
338,1067,1
341,1067,4
673,1067,3
833,1067,21
948,1067,2
18,1068,1
73,1068,1
97,1068,3
101,1068,1
104,1068,1
251,1068,3
307,1068,2
316,1068,2
324,1068,8
360,1068,1
420,1068,2
544,1068,1
558,1068,2
585,1068,1
686,1068,3
877,1068,5
1020,1068,1
117,1069,4
203,1069,4
541,1069,3
597,1069,12
696,1069,4
281,1070,5
637,1070,1
18,1071,1
28,1071,3
31,1071,1
89,1071,1
126,1071,1
208,1071,1
324,1071,15
340,1071,5
369,1071,2
481,1071,2
538,1071,2
541,1071,14
585,1071,1
639,1071,2
680,1071,1
703,1071,2
776,1071,2
799,1071,40
808,1071,6
829,1071,2
1003,1071,1
1032,1071,4
1036,1071,1
322,1072,3
248,1073,1
515,1073,1
318,1074,2
707,1074,4
696,1075,4
1052,1075,1
839,1076,1
18,1077,3
102,1077,9
26,1078,40
867,1078,6
982,1078,34
1077,1078,3
11,1079,1
597,1079,1
637,1079,4
1071,1079,3
31,1080,2
637,1080,1
1075,1081,3
84,1082,2
104,1082,7
174,1082,1
298,1082,2
322,1082,5
678,1082,2
193,1084,1
193,1085,1
306,1086,1
340,1086,4
352,1086,1
594,1086,2
764,1088,6
974,1088,1
41,1090,1
703,1090,1
875,1090,2
66,1091,1
703,1091,1
938,1091,1
31,1092,5
276,1092,1
597,1092,4
637,1092,4
792,1092,1
949,1092,4
142,1093,1
990,1093,3
678,1094,1
933,1095,1
41,1096,1
102,1096,3
126,1096,3
190,1096,12
193,1096,2
284,1096,4
436,1096,2
439,1096,5
455,1096,2
585,1096,7
608,1096,2
686,1096,7
870,1096,2
883,1096,8
18,1098,1
31,1098,4
104,1098,1
643,1098,2
49,1099,3
227,1099,1
497,1099,1
703,1099,1
52,1100,1
71,1100,1
296,1100,7
374,1100,1
497,1100,2
512,1100,5
637,1100,2
712,1100,9
808,1100,1
11,1101,1
104,1101,1
513,1101,2
31,1102,1
83,1102,1
248,1102,1
251,1102,3
253,1102,1
308,1102,4
356,1102,1
439,1102,2
474,1102,1
481,1102,1
508,1102,2
614,1102,1
639,1102,2
870,1102,1
938,1102,4
993,1102,1
1003,1102,3
539,1103,6
1096,1103,1
104,1104,1
198,1104,6
474,1104,50
491,1104,1
839,1104,3
962,1104,3
1071,1104,1
11,1105,1
104,1106,1
259,1106,2
337,1106,1
585,1106,2
1011,1106,1
614,1107,1
991,1107,1
1030,1108,2
62,1109,2
342,1109,1
473,1109,1
657,1109,4
751,1109,1
40,1110,1
143,1110,2
316,1110,4
356,1110,1
392,1110,4
393,1110,2
508,1110,1
249,1111,1
2,1112,2
41,1112,1
69,1112,12
127,1112,30
134,1112,6
141,1112,1
232,1112,5
276,1112,1
293,1112,1
308,1112,7
352,1112,6
388,1112,1
395,1112,3
436,1112,15
494,1112,31
543,1112,11
575,1112,3
597,1112,1
606,1112,1
637,1112,3
672,1112,3
709,1112,7
793,1112,3
814,1112,9
822,1112,20
839,1112,6
927,1112,5
932,1112,3
986,1112,1
989,1112,13
62,1113,1
574,1113,1
842,1113,1
305,1114,1
614,1115,2
41,1116,1
104,1116,1
213,1116,1
248,1116,2
305,1116,2
371,1116,3
430,1116,2
508,1116,1
855,1116,10
1059,1116,2
11,1117,89
94,1117,10
102,1117,5
249,1117,7
302,1117,2
307,1117,14
340,1117,1
356,1117,9
559,1117,5
597,1117,5
631,1117,2
639,1117,10
643,1117,2
732,1117,1
748,1117,2
793,1117,2
941,1117,2
993,1117,1
1033,1117,26
1051,1117,6
1102,1117,3
1025,1118,2
305,1119,1
316,1119,2
407,1119,1
544,1119,2
414,1120,5
796,1120,2
104,1121,1
305,1121,1
376,1121,1
407,1121,1
1035,1122,12
71,1123,2
127,1123,1
637,1123,3
104,1124,1
102,1125,4
284,1125,1
288,1125,6
993,1125,1
1,1126,1
2,1126,1
31,1126,5
68,1126,1
104,1126,7
122,1126,1
141,1126,1
151,1126,4
193,1126,2
297,1126,2
318,1126,4
404,1126,2
448,1126,3
453,1126,5
455,1126,2
473,1126,1
535,1126,9
546,1126,5
640,1126,1
672,1126,1
696,1126,2
712,1126,3
724,1126,3
817,1126,5
839,1126,2
970,1126,1
996,1126,4
1033,1126,1
53,1127,1
41,1128,2
104,1128,1
33,1129,7
59,1129,1
102,1129,1
104,1129,1
192,1129,6
213,1129,2
614,1129,1
651,1129,4
833,1129,1
1070,1129,1
18,1130,2
49,1130,3
104,1130,1
439,1130,6
703,1130,3
1086,1130,3
1112,1130,3
8,1131,7
31,1131,5
66,1131,1
104,1131,11
324,1131,2
340,1131,5
430,1131,3
846,1131,8
949,1131,5
104,1133,2
497,1134,1
28,1135,3
40,1135,7
49,1135,4
232,1135,10
233,1135,7
248,1135,15
253,1135,11
305,1135,2
308,1135,1
340,1135,4
341,1135,1
375,1135,3
397,1135,9
625,1135,1
653,1135,1
718,1135,4
738,1135,10
761,1135,1
949,1135,1
1051,1135,9
1086,1135,1
1131,1135,2
66,1136,6
761,1136,1
1032,1136,3
1126,1136,7
11,1137,8
52,1137,7
104,1137,1
123,1137,1
248,1137,12
340,1137,11
703,1137,2
809,1137,2
870,1137,5
938,1137,2
965,1137,1
994,1137,1
1100,1137,2
41,1138,1
52,1138,1
71,1138,1
104,1138,1
198,1138,1
822,1138,1
280,1139,1
104,1140,1
40,1141,1
41,1141,3
46,1141,1
104,1141,1
175,1141,5
193,1141,1
248,1141,7
356,1141,2
399,1141,2
539,1141,4
751,1141,5
962,1141,1
989,1141,11
104,1143,1
589,1143,1
104,1144,1
104,1145,1
244,1145,1
1049,1145,2
1109,1145,1
104,1146,1
522,1148,1
104,1149,1
104,1150,1
11,1152,1
104,1152,1
127,1152,25
151,1152,26
474,1152,2
1102,1152,2
390,1153,3
799,1153,2
337,1154,1
104,1155,1
104,1156,1
26,1157,29
151,1157,5
324,1157,5
374,1157,2
378,1157,1
473,1157,5
541,1157,5
637,1157,2
712,1157,20
923,1157,13
1032,1157,3
1071,1157,94
1135,1157,8
562,1158,1
1112,1159,1
41,1160,1
94,1160,1
175,1160,1
356,1160,1
1112,1160,2
287,1161,5
912,1161,1
40,1162,5
371,1162,1
474,1162,1
822,1162,3
620,1164,1
712,1164,6
840,1164,1
2,1166,1
31,1166,2
96,1166,2
395,1166,1
428,1166,7
453,1166,1
474,1166,3
482,1166,5
575,1166,3
712,1166,5
808,1166,22
839,1166,5
1049,1166,1
104,1167,3
211,1167,2
316,1167,2
336,1167,8
349,1167,3
519,1167,5
682,1167,2
685,1167,5
696,1167,1
734,1167,3
858,1167,1
8,1168,2
102,1168,1
324,1168,2
356,1168,6
546,1168,23
727,1168,1
732,1168,1
1126,1168,4
1096,1169,1
316,1170,2
616,1170,1
965,1170,2
59,1172,2
554,1172,2
625,1172,2
653,1172,10
730,1172,2
1017,1172,2
301,1173,2
501,1173,3
546,1173,3
699,1173,2
1131,1173,6
298,1174,6
560,1174,1
25,1175,32
855,1175,6
41,1177,2
193,1177,6
241,1177,3
356,1177,5
585,1177,2
614,1177,1
678,1177,4
1050,1177,1
1125,1177,1
2,1179,1
5,1179,4
474,1179,1
599,1179,1
851,1179,7
1030,1179,1
8,1180,15
18,1180,9
102,1180,3
130,1180,4
159,1180,3
248,1180,5
253,1180,3
316,1180,2
324,1180,3
340,1180,5
356,1180,4
468,1180,7
568,1180,5
614,1180,3
619,1180,13
653,1180,1
703,1180,5
778,1180,12
1082,1180,3
40,1181,1
308,1181,6
522,1181,1
608,1181,2
1112,1181,2
2,1182,1
31,1182,5
41,1182,22
198,1182,1
235,1182,1
256,1182,2
287,1182,6
306,1182,4
352,1182,2
375,1182,2
823,1182,1
1086,1182,1
1179,1182,1
8,1183,1
47,1183,6
59,1183,7
66,1183,1
249,1183,1
253,1183,14
295,1183,3
316,1183,8
366,1183,7
478,1183,34
643,1183,8
718,1183,1
809,1183,1
1043,1183,1
1051,1183,2
1180,1183,2
8,1184,1
40,1184,2
51,1184,2
143,1184,7
276,1184,9
301,1184,3
313,1184,2
374,1184,2
387,1184,1
407,1184,1
462,1184,4
527,1184,1
544,1184,1
554,1184,1
587,1184,2
589,1184,2
604,1184,2
606,1184,1
614,1184,1
626,1184,2
637,1184,1
675,1184,2
680,1184,1
686,1184,3
791,1184,1
822,1184,20
898,1184,2
1001,1184,1
1011,1184,1
1018,1184,1
1076,1184,2
1129,1184,1
1172,1184,1
276,1185,10
308,1185,2
637,1185,4
782,1185,4
1031,1185,4
1055,1185,6
2,1186,1
190,1186,1
352,1186,3
473,1186,1
554,1186,1
595,1186,1
1130,1186,1
1182,1186,1
8,1187,1
11,1187,2
1113,1187,2
2,1188,2
43,1188,1
79,1188,5
96,1188,1
117,1188,2
127,1188,4
203,1188,10
219,1188,1
296,1188,4
304,1188,1
321,1188,3
371,1188,11
374,1188,3
392,1188,1
428,1188,5
436,1188,2
474,1188,11
481,1188,32
493,1188,1
535,1188,10
542,1188,3
568,1188,3
575,1188,10
597,1188,7
599,1188,1
619,1188,1
625,1188,33
637,1188,2
712,1188,6
713,1188,4
814,1188,1
821,1188,12
822,1188,2
834,1188,45
839,1188,4
842,1188,1
877,1188,13
881,1188,1
968,1188,4
974,1188,2
1020,1188,1
1067,1188,2
1071,1188,3
1102,1188,7
1126,1188,2
1180,1188,7
1183,1188,1
1186,1188,1
2,1189,1
8,1189,12
31,1189,2
41,1189,2
49,1189,8
61,1189,5
143,1189,1
253,1189,7
280,1189,5
305,1189,1
393,1189,31
428,1189,1
430,1189,5
550,1189,2
614,1189,8
643,1189,2
707,1189,1
737,1189,5
791,1189,2
1033,1189,9
1061,1189,1
1182,1189,1
8,1190,1
41,1190,1
1188,1190,1
